_id,problem,answer,solString,drawing_image_name,label
66c45a86d6dd8180836911c5,"""Svara i bråkform hur stor andel av den stora rutan som är vit.""","[""[[38]/[100]]""]","""\\dfrac{38}{100}""",425b5680-5ed2-11ef-a10c-a36933657f8b.jpg,0.0
679b45a154996f4dac7689c5,"""Vilket bråk är störst, $\\Large \\frac{1}{4}$ eller $\\Large \\frac{1}{3}$?""","[""[1/3]""]","""\\dfrac{1}{3}""",33d96cb0-deec-11ef-aa83-c52f06cd8db0.jpg,0.0
66c59ef9b928bd7bc2eb6a23,"""Skriv talet som saknas så att likheten stämmer. \n\n$3{,}1+\\underline{\\hspace{0.5cm}}=4{,}0$""","[""0,9""]","3,1+0,q=4,0",a55cfa60-5f93-11ef-a392-e3bf4fcf123a.jpg,1.0
679b442aa28ccd2d7b96db8e,"""Hur lång är pilen som visas på tallinjen?""","[""0,6""]","""0,6""",541c8210-deeb-11ef-a8e6-5b18f8aee6ae.jpg,0.0
679b453454996f4dac76565a,"""Beräkna.\n\n${\\Large\\frac{0{,}28}{7}}=$""","[""0,04""]",""",111""",f2c17420-deeb-11ef-a807-47f8f54c4711.jpg,0.0
679b500cebb2365ffcc553fa,"""Hur stor area har *figur 2*?""","[""4""]","""\\begin{aligned}2\\square ^{2}z=4\\\\\n2\\cdot \\end{aligned}""",6949f080-def2-11ef-aa83-c52f06cd8db0.jpg,1.0
679b4fdb54996f4dac7b342e,"""Förenkla uttrycket.\n\n$ 7x - (2x - 3)= $""","[""5x+3""]","""5x+3""",4c24b260-def2-11ef-8912-bf30d2c2fd41.jpg,0.0
66c5957453ed40276b1e3722,"""Beräkna med uppställning.\n\n$239+124=$""","[""363""]","""\\begin{aligned}1\\\\\n239\\\\\n\\dfrac{+124}{363}\\end{aligned}""",f8fd6c00-5f8d-11ef-9016-d5df574c02f3.jpg,1.0
678e1aa0626b399369850be8,"""Avrunda talet $9{,}8255$ till heltal.""","[""10""]","""10""",ed2a99f0-d712-11ef-9c68-6d1fd901680b.jpg,0.0
65e83be447669df582a8dcd7,"""${\\Large \\frac{640}{80}} = $""","[""8""]", 64 */8  θ=8,aa2dfb80-db9e-11ee-bed9-33b3eda68546.jpg,1.0
66c45e2380bb6e0506c38548,"""Tre syskon har $12$ godisbitar som de delar lika på.\n\nHur många godisbitar får varje syskon?""","[""4""]","""\\dfrac{12}{3}=4""",69c34fa0-5ed4-11ef-a797-61c13be6a797.jpg,1.0
679b4fa3bc0fd87e08d3e4f6,"""Förläng så att nämnaren blir $12$. \n\n${\\Large\\frac{3}{4}}=$""","[""[9/[12]]""]","""\\dfrac{3}{4}?\\dfrac{}{5},\\oplus """,2a88b930-def2-11ef-a8e6-5b18f8aee6ae.jpg,1.0
66c4740905d3acb0e93c77f0,"""Beräkna.\n\n$4+6=$""","[""10""]","""  .     n8  oiint _{00}  text{  textperthousand}   """,772216b0-5ee1-11ef-9c2b-9b4d1757e2af.jpg,0.0
65e83c18d0ad414e0ec441dd,"""Lös följande uppgift. Visa hur du räknar.\n\n$2{,}09+0{,}1$""","[""2,19""]","
2,19   
0,10   
2,19
 ",c87a2d70-db9e-11ee-bc0f-ad42ec9cbb92.jpg,1.0
66c5ac8cb416ff15a155cd17,"""Beräkna. \n\n$8{,}22 - 7{,}01=$""","[""1,21""]","""1,221.""",bca452b0-5f9b-11ef-a392-e3bf4fcf123a.jpg,1.0
678e1a16e10b1cadb6519d10,"""$457+30=$""","[""487""]","""457+30=48x""",9ac2b710-d712-11ef-9c68-6d1fd901680b.jpg,1.0
66c5b5e3ec39b658f89c5a73,"""Skriv ett uttryck för längden av den grå sträckan.""","[""2x+13""]","""2x+13""",4dad2160-5fa1-11ef-82dd-839783cc1374.jpg,0.0
66c44d01e59ce0885dbd1e48,"""Hur stor andel av rektangeln är färgad?""","[""[8/[18]]""]","""\\dfrac{8}{18}""",338ba810-5eca-11ef-a797-61c13be6a797.jpg,0.0
66c488ee2823bd4e59be07f2,"""Skriv ${\\Large\\frac{28}{10}}$ i decimalform.""","[""2,8""]","""  2/8""",eb78fe50-5eed-11ef-8f1a-43bf29d1e2c4.jpg,0.0
66bdef2adb9f4428c9f82c66,"""Julia lägger 6 lika långa pennor efter varandra i en rad. Raden är 90 cm. Hur lång blir raden om hon använder 9 sådana pennor?""","[""135cm""]",   a_{0}^3/6=15cm     nva  * ie=15cm     n9_{ai}  15/b=i_{3}0^135 ,bd779ae0-5afe-11ef-9e28-858f75f70d4e.jpg,1.0
66c450e4d6dd81808367c952,"""Beräkna. \n\n$6\\cdot4=$""","[""24""]","""6\\times 4=24""",84b37ef0-5ecc-11ef-a797-61c13be6a797.jpg,1.0
679b4f99b659721fa1b186c6,"""Skriv en fjärdedel med siffror.""","[""[1/4]""]","""\\dfrac{1}{4}=""",24df98a0-def2-11ef-aa83-c52f06cd8db0.jpg,0.0
66c5c91f939ec1070b299130,"""Vilket tal ligger mitt emellan $2{,}0$ och $2{,}1$? Svara i decimalform.""","[""2,05""]","""2,05""",c4ab50b0-5fac-11ef-83c7-c166a6b49f2c.jpg,0.0
66321dc77b55d311d8ab7166,"Johanna står på det näst översta trappsteget i en trappa. 

Hon går tre trappsteg neråt och hamnar då på det mittersta trappsteget. Hur många trappsteg har trappan?","[""10""]","
2+3=5 
2 * 5=10
",3839ffc0-07a8-11ef-9a56-e3eae6f51f45.jpg,0.0
66c592f2c0c79e637e8e6483,"""Beräkna.\n\n$4\\ ·3=$""","[""12""]",4  * 3=12,7a3b46e0-5f8c-11ef-bddf-e5feac673c30.jpg,1.0
679b442aa7ef42554dcc6f68,"""${\\Large\\frac{64}{2}}=$""","[""32""]","""\\dfrac{64}{2}=32""",5440fa00-deeb-11ef-a807-47f8f54c4711.jpg,1.0
65f40859b8a4f68dcbdf43c9,"Lös ekvationen.

$8 = {\Large\frac{5x}{3}} - 7$","[""9""]"," 
8=5 x/3-7 
+7 
5 x/3=15
",ffa7f570-e2a6-11ee-9a56-e3eae6f51f45.jpg,1.0
66326cfd7b55d311d8b01713,$384+86=$,"[""470""]","
131 
+886 
hline 870
",6e425a20-07d7-11ef-aa20-3bd61271a8cb.jpg,1.0
679b4ac09ac78160b683a138,"""Vilket är talet som visas i bild? Svara i blandad form.""","[""3[1/8]""]","""3\\dfrac{1}{8}.""",41400780-deef-11ef-ba05-dd83d798fc96.jpg,0.0
679b455ea7ef42554dcd0a13,"""Vilket tal pekar timvisaren på?""","[""10""]","""10,""",0ba11950-deec-11ef-aa83-c52f06cd8db0.jpg,0.0
6790aaa4ab737ed1a9a76d75,"""A box of colored pencils costs \\$5 and a box of paint costs \\$5. What is the total cost of buying 6 colored pencil boxes and  4 paint boxes, in dollars?""","[""50""]","""50""",f1b71c40-d899-11ef-b109-4705c9aa7690.jpg,0.0
66c4ff38b88ef8e3dfda0352,"""Find the difference.\n\n$\\quad -4{\\Large\\frac{3}{8}}-\\left(-1{\\Large\\frac{1}{4}}\\right)=$""","[""-3[1/8]""]","""\\begin{aligned}-4\\dfrac{3}{8}+1\\dfrac{1}{4\\times 2}=\\\\\n-4\\dfrac{3}{8}+1\\dfrac{2}{8}\\\\\nv\\\\\n-3\\dfrac{1}{8}\\end{aligned}""",6cf04b00-5f34-11ef-8c2d-95446774bc50.jpg,1.0
678e19f47dfac1837be3fbf2,"""**Start – Samband**\n\nStämmer påståendet?\n\nDen varmaste månaden var juli.""","[""Ja""]","""\\dfrac{1}{}""",86787880-d712-11ef-8310-e9eea1f66654.jpg,0.0
679b44299ac78160b6805575,"""Beräkna.\n\n$642+179=$""","[""821""]","""\\begin{aligned}11\\\\\n821\\end{aligned}""",5351df10-deeb-11ef-aa83-c52f06cd8db0.jpg,1.0
679b4566a28ccd2d7b9778b1,"""Beräkna.\n\n$\\Large \\frac{465}{3} \\small =$""","[""155""]","""x^{1}12^{2}""",109568d0-deec-11ef-8912-bf30d2c2fd41.jpg,0.0
679b446a54996f4dac75f1be,"""Skriv volymen $65$ ml i kubikcentimeter.""","[""65cm^[3]""]","""\\sigma \\odot -""",7a167e30-deeb-11ef-8912-bf30d2c2fd41.jpg,0.0
6790aa9a1ac0eddc154f6a49,"""Visa hur du löser uppgiften.\n\n${\\Large \\frac{1}{4}} + {\\Large \\frac{2}{4}} =$""","[""[3/4]""]","""\\dfrac{1}{4}+\\dfrac{2}{4}=\\dfrac{3}{4}""",eb6c8b90-d899-11ef-88d7-ad88ce33bbef.jpg,1.0
679b456febb2365ffcc07e2d,"""Visa hur du löser uppgiften.\n\n$83-2{,}56=$""","[""80,44""]","""\\begin{aligned}83\\nearrow i_{0}\\\\\n\\dfrac{-256}{80+1}\\end{aligned}""",1611d410-deec-11ef-a807-47f8f54c4711.jpg,1.0
6790aaa9ab737ed1a9a76eab,"""Hur många cirklar är det i figur $6$?""","[""36""]","""\\min _{o_{po}^{i^{0}0^{3}}n_{0}^{0^{3}}o_{0}^{3}\\beta }\\dfrac{3^{n}}{g^{s}g^{3}}""",f446a0c0-d899-11ef-b956-2f032dafef2d.jpg,0.0
679b4488b650ebf5db07e9c9,"""I koordinatsystemet har vi ritat in linjerna till ekvationerna $y = 2x + 2$ och $y = x + 1$. Vilka koordinater har skärningspunkten?""","[""-1,0""]","""-1,0""",8c78e9f0-deeb-11ef-8912-bf30d2c2fd41.jpg,0.0
66c5d5f8ec39b658f8a46710,"""Uttryck $60\\ \\%$ i decimalform.""","[""0,6""]","""0,6""",6d648170-5fb4-11ef-82dd-839783cc1374.jpg,0.0
678e19e87dfac1837be3f699,"""Zarah ska baka chokladbollar. Receptet räcker till $20$ chokladbollar. \n\nHur många dl socker behövs för $10$ chokladbollar?""","[""0,5""]","""0,5""",7fc08000-d712-11ef-9c68-6d1fd901680b.jpg,0.0
679b5000b659721fa1b1b368,"""Bestäm värdet av följande uttryck om $a=4$ och $b=7$.\n\n$8a-\\Large\\frac{3b}{7}$""","[""29""]","""3^{2}-3=2,""",62381830-def2-11ef-a807-47f8f54c4711.jpg,1.0
65defb0cb8c8261851d25ade,"""Beräkna $80{,}4-26{,}7$ med uppställning.""","[""53,7""]","
8  * 10   
-20,4   
 hline 53,7
 ",b8bfb7d0-d61a-11ee-8901-8dad299fb5bf.jpg,1.0
679b4545ebb2365ffcc069b1,"""Kamila purchased a piece of fabric that is $98.68$ cm long. She trims off $8.85$ cm for her project. \n\nHow many centimetres of fabric is left?""","[""89.83cm""]","""\\begin{aligned}q^{81}\\& ^{7!}68\\\\\n\\dfrac{-885}{89.83}\\end{aligned}""",fcbe3760-deeb-11ef-a628-5d56ba0f45a8.jpg,1.0
679b4a9cebb2365ffcc31502,"""$40\\cdot800$""","[""32000""]","""\\begin{aligned}40\\\\\n\\cdot \\dfrac{800}{32000}\\end{aligned}""",2baa0f10-deef-11ef-a8e6-5b18f8aee6ae.jpg,1.0
664b1821817637c846f59a8f,Hur långt är det fågelvägen mellan Bredbyn och Näset i verkligheten? Avrunda till hela km.,"[""1,1km""]","
245^2 
224
",8d228650-168b-11ef-a2f2-7d436213343d.jpg,0.0
65f406857b55d311d88cd59e,"Beräkna uttryckets värde
$4+2\times7$","[""18""]","
2 * 7=14 
4+14=18
",e88e86c0-e2a5-11ee-aa20-3bd61271a8cb.jpg,1.0
66c5c80e939ec1070b2956e6,"""Beräkna.\n\n$20-0=$""","[""20""]","""  20     n-  0/2a  """,21d44db0-5fac-11ef-83c7-c166a6b49f2c.jpg,1.0
66c5cf71ec39b658f8a28b88,"""Beräkna och svara med ett bråk i enklaste form.\n\n${\\Large\\frac{1}{3}}\\cdot {\\Large\\frac{3}{5}}=$""","[""[1/5]""]","""\\dfrac{1}{3},\\dfrac{3}{5}=\\dfrac{3,3}{\\dfrac{15}{3}}=\\dfrac{1}{5}.""",8900ab60-5fb0-11ef-82dd-839783cc1374.jpg,1.0
679b4f7ea7ef42554dd1af3a,"""Lös ut $h$ ur formeln.\n\n$b \\cdot h \\cdot l=V$""","[""h=[v/[bl]]""]","""\\begin{aligned}4=\\\\\n1\\end{aligned}""",148706a0-def2-11ef-a807-47f8f54c4711.jpg,0.0
679b4f73a7ef42554dd1aabb,"""Beräkna.\n\n$\\Large \\frac{93}{3}\\small =$""","[""31""]","""\\dfrac{93}{3}31""",0e5b6fa0-def2-11ef-8912-bf30d2c2fd41.jpg,1.0
66c462975879076977608ed5,"""Beräkna och svara i blandad form. Förkorta om det går. \n\n$ 3\\cdot {\\Large \\frac{2}{3}} = $""","[""2""]","""  sqrt[13.] {  2/3-3}=  /3  dfrac{3{3}+}  2/3  2/1+    dfrac{6/32}{3}=  2/0  6/3.""",11198740-5ed7-11ef-a10c-a36933657f8b.jpg,1.0
66c593d77b414e0c2f40a56c,"""Beräkna.\n\n$5\\ ·2=$""","[""10""]",52=10,02f39500-5f8d-11ef-9016-d5df574c02f3.jpg,1.0
679b4580bc0fd87e08cf45af,"""Beräkna.\n\n$ 25 - 27=$""","[""-2""]","""25-27=-2""",1fd8ba40-deec-11ef-a8e6-5b18f8aee6ae.jpg,1.0
679b52e345d53f49de065359,"""Sidan $y$ är parallell med sidan som är 15 cm lång. Hur många centimeter är sidan $y$?""","[""9""]","""\\begin{aligned}12:w\\\\\n3is\\dfrac{15=}{53}3_{,3=9}\\end{aligned}""",1ad6b580-def4-11ef-a628-5d56ba0f45a8.jpg,1.0
679b4afeebb2365ffcc340eb,"""Vad är värdet av hundradelssiffran i talet $78{,}561$?""","[""0,06""]","""0.06""",6658f270-deef-11ef-aa83-c52f06cd8db0.jpg,0.0
65de42dd18263e47f387340d,"""På en gård finns $x$ kor, $y$ hästar och $z$ hönor.  Teckna ett uttryck för hur många ben djuren har sammanlagt.""","[""4x+4y+2z""]",4 x+4 y+2,f0d89100-d5ac-11ee-91a5-5740fbf7f6a5.jpg,0.0
679b4ac6a28ccd2d7b9a29a2,"""Skriv $0{,}11$ i bråkform.""","[""[[11]/[100]]""]","""0,11=\\dfrac{11}{100}""",44a1d020-deef-11ef-aa83-c52f06cd8db0.jpg,1.0
679b4fa3b659721fa1b18a21,"""En skolklass Instagram-konto har $9 \\ 797$ följare. Om skolklassen får $10$ följare till, hur många följare har klassen då?""","[""9807""]","""\\begin{aligned}9^{\\dfrac{1}{7}}97\\\\\n+\\dfrac{10}{9807}\\end{aligned}""",29d5e3f0-def2-11ef-a807-47f8f54c4711.jpg,1.0
65f4064fbdb8b46b7f39606e,"Beräkna.

$\Large \frac{700}{10}\small =$","[""70""]",700/10=70,c6c2cb00-e2a5-11ee-9a56-e3eae6f51f45.jpg,1.0
679b4567bc0fd87e08cf3a78,"""Beräkna.\n\n$5\\cdot 7=$""","[""35""]","""\\oplus """,11687040-deec-11ef-a807-47f8f54c4711.jpg,0.0
678e1a5f7dfac1837be42fce,"""Ett rätblock har volymen $24$ cm$^3$. Beräkna höjden om basytan är $8$ cm$^2$.""","[""3""]","""0.""",c69e21d0-d712-11ef-bd5b-fb17c47e2d4b.jpg,0.0
66c658734401880a1358668a,"""Find the quotient. \n\n$\\quad 848\\div 4=$""","[""212""]","""\\begin{aligned}4\\sqrt[21] {89s}^{2}\\\\\n=\\dfrac{8}{04}\\\\\n\\dfrac{-4}{0}s\\end{aligned}""",32d70c50-6002-11ef-8885-e72984f517db.jpg,1.0
66be33ef1814348fbc4e5faa,"""Last week, $10{,}988$ people attended a match. This week, $2{,}333$ more attended. What is the total number of people who attended this week's match?""","[""13321""]"," 111     n10,988     n  2,333/13321 ",bad13660-5b27-11ef-9e28-858f75f70d4e.jpg,1.0
679b4ac845d53f49de0300ea,"""**Sant eller falskt?**\n\nArean av den färgade figuren är 12 areaenheter.""","[""Falskt""]","""8-\\& """,45e60ff0-deef-11ef-a628-5d56ba0f45a8.jpg,0.0
678e1a607dfac1837be43019,"""Välj bråket som visar samma andel som $\\Large\\frac{1}{3}$ efter att du förlängt med 3.""","[""$\\Large\\frac{3}{9}$""]","""3^{1}?\\dfrac{}{3}\\equiv \\dfrac{3}{4}""",c71a2fa0-d712-11ef-b550-d7ae74c188fa.jpg,1.0
65de315bea002332c34cd016,"""Skriv längden $4{,}5$ dm i centimeter.""","[""45""]",45,81b7aae0-d5a2-11ee-91a5-5740fbf7f6a5.jpg,0.0
679b456bebb2365ffcc07bc8,"""Hur många rutor är det i figur 7?""","[""29""]","""29\\cdot """,13829db0-deec-11ef-8912-bf30d2c2fd41.jpg,0.0
6790aaaa9bc8a04452a46c8c,"""Vad är $y$-värdet för punkten på den röda linjen som har $x$-värde 4?""","[""5""]","""0..""",f52abf30-d899-11ef-b956-2f032dafef2d.jpg,0.0
679b4437b659721fa1ac4494,"""Irmas företag säljer laddare för $80$ kr styck. En dag säljer företaget laddare för $2\\ 400$ kr.\n\nHur många laddare säljer Irmas företag den dagen?""","[""30""]","""\\dfrac{2u\\infty }{80}=30""",5c2d7ae0-deeb-11ef-a628-5d56ba0f45a8.jpg,1.0
66c4ce45c436b1fdbccce5ad,"""What is the length of the pink line segment?""","[""[1/2]in""]","""\\dfrac{1}{2}in\\cdot """,3fb33390-5f17-11ef-9d37-e9afb7efb726.jpg,0.0
66c455f58f24e80ce7be02c2,"""Räkna ut följande uppgifter.\n\n365/10""","[""36,5""]",  365/10=36.5,89be8360-5ecf-11ef-a10c-a36933657f8b.jpg,1.0
66c5a950b416ff15a154e912,"""Beräkna på det sätt du tycker är bäst. \n\n*Visa dina beräkningar.* \n\n$541-276=$""","[""265""]",    100/5  nless   π      n  -276/  * 209  ,cf33acc0-5f99-11ef-83c7-c166a6b49f2c.jpg,1.0
66c62745d23c93bc4106f9d8,"""$9-\\left(5x-3\\right)$""","[""-5x+12""]","""  9-1  (5  *   /3  )   *      n  @-5  overline{x}+30/3-5x  """,e2bc2ce0-5fe4-11ef-82dd-839783cc1374.jpg,1.0
679b44989ac78160b6808dc4,"""Beräkna bråken.\n\n${\\Large\\frac{5}{8}}+{\\Large\\frac{2}{8}}=$""","[""[7/8]""]","""\\dfrac{5}{8}+\\dfrac{2}{8}-\\dfrac{7}{8}""",95e701c0-deeb-11ef-a628-5d56ba0f45a8.jpg,1.0
679b449febb2365ffcc01980,"""En nyckelpiga har $6$ ben. Hur många ben har $3$ nyckelpigor?""","[""18""]","""3\\cdot 6=18""",9a219e30-deeb-11ef-a807-47f8f54c4711.jpg,1.0
679b45ad9ac78160b68112fe,"""Beräkna.\n\n$ 33\\cdot3=$""","[""99""]","""\\dfrac{35}{aa}""",3abe4190-deec-11ef-a8e6-5b18f8aee6ae.jpg,1.0
65e83a7e21fed9da838eff13,"""En rektangel har basen 8 centimeter och höjden 7 centimeter. \n\nBeräkna rektangelns area.""","[""56""]", 8/8,d4a2ede0-db9d-11ee-bc0f-ad42ec9cbb92.jpg,1.0
66c5dbe73aecb69a883ed21b,"""Teckna ett uttryck för vad du får tillbaka på en femtiolapp om du köper två pennor.""","[""50-2x""]","""50-2x""",f62a83d0-5fb7-11ef-82dd-839783cc1374.jpg,0.0
66c65fabd23c93bc410d8b35,"""Write the standard form for Forty-five thousand, eighty-seven.""","[""45,087""]","""\\dfrac{}{405,88\\phi }""",8026a020-6006-11ef-8885-e72984f517db.jpg,0.0
679b4ae89ac78160b683b2e1,"""Vad ska stå i ruta $C$?\n\n$(\\boxed{\\phantom{}A}x+2y)(x+\\boxed{\\phantom{}B})=3x^2+\\boxed{\\phantom{}C}xy+2y^{2}$""","[""5""]","""1.5""",58c9b9a0-deef-11ef-a628-5d56ba0f45a8.jpg,0.0
66c5cabdec39b658f8a142d0,"""Skriv talet i bråkform.\n\nen halv""","[""[1/2]""]","""  1/2""",bba15c70-5fad-11ef-82dd-839783cc1374.jpg,0.0
6790aabe9459727087afc5f2,"""$51{,}2 - 4{,}37 =$""","[""46,83""]","""\\dfrac{-c_{14,37}^{5/\\Theta x^{0},\\dfrac{1010}{0\\theta }}}{46,83}""",00c999b0-d89a-11ef-b7bb-89f0cd313d58.jpg,1.0
679b4f95b650ebf5db0cf86f,"""Annie och Bianca jobbar som hundvakter. Grafen visar vad det kostar att anlita dem.\n\nVilken av formlerna beskriver kostnaden för att anlita Bianca?""","[""200x+600""]","""\\dfrac{\\dfrac{8\\dfrac{\\nearrow }{}}{\\in }}{}""",22857c00-def2-11ef-a628-5d56ba0f45a8.jpg,0.0
66c5993eb928bd7bc2e9e3c3,"""$1 \\ 000 \\cdot 0{,}27=$""","[""270""]","""1000\\cdot 0,27=270""",3add84a0-5f90-11ef-83c7-c166a6b49f2c.jpg,1.0
679b4ab09ac78160b6839a0e,"""Skalbaggen på bilden är 3 cm och är avbildad i skala $2:1$. Hur lång är skalbaggen i verkligheten?""","[""1,5cm""]","""\\dfrac{x}{\\infty \\rightharpoondown }""",3779e4a0-deef-11ef-a8e6-5b18f8aee6ae.jpg,0.0
66c5e3603aecb69a884035f5,"""${\\Large\\frac{2}{3}}\\cdot{\\Large\\frac{5}{6}}=$""","[""[[10]/[18]]""]","""\\begin{aligned}\\dfrac{2}{3}\\cdot \\dfrac{5}{16}\\dfrac{10}{18}\\\\\n1\\end{aligned}""",6af44b20-5fbc-11ef-8885-e72984f517db.jpg,1.0
66c5c28cec39b658f89eb3c4,"""Beräkna.\n\n${\\Large \\frac{3}{6}}+ {\\Large \\frac{2}{6}}=$""","[""[5/6]""]","""  5/6""",d94de540-5fa8-11ef-83c7-c166a6b49f2c.jpg,0.0
679b5047b650ebf5db0d47e8,"""Vilket tal mellan 0-9 ska stå i stället för frågetecknet?\n\n$35?+482=835$""","[""3""]","""353+482=835""",8ca15550-def2-11ef-8912-bf30d2c2fd41.jpg,1.0
678e1a88164cfd5cc496cc6d,"""Rasmus väljer mellan tre kepsar, två par byxor och tre jackor. \n\nPå hur många sätt kan han kombinera kepsar och jackor?""","[""9""]","""\\begin{aligned}03\\cdot 2\\cdot 3\\\\\n.\\end{aligned}""",defe84e0-d712-11ef-9c68-6d1fd901680b.jpg,0.0
66c48cdfbe2c9aa8c25ae864,"""Hur många sekunder är 3 min 45 s?""","[""225""]","""\\begin{aligned}60\\cdot 3=180\\\\\n180+45=225\\end{aligned}""",44956c60-5ef0-11ef-8f1a-43bf29d1e2c4.jpg,1.0
65e1297b4680e64e88a29d19,"Find the measure of $ \angle YOZ $, in degrees.

$ \angle YOZ = \underline{\hspace{0.5cm}}$","[""78""]","
133 
-38 
hline 168
",931f00f0-d767-11ee-91a5-5740fbf7f6a5.jpg,0.0
66c58e08f72a18a35da871db,"""Tre syskon delar lika på $15$ godisbitar. Hur många godisbitar får varje syskon?""","[""5""]","""\\dfrac{15}{1\\not \\ni }=5""",8c5f5170-5f89-11ef-bddf-e5feac673c30.jpg,1.0
65e18554ea002332c3a60530,"Beräkna utan räknare. Svara i decimalform.

$3{,}52 -{\Large\frac{12}{100}}=$","[""3,40""]","
3,52-12/10 0= 
3,52-0,012=
",52501a50-d79e-11ee-8901-8dad299fb5bf.jpg,1.0
65defbdf0f4eee052d7a6974,"""Beräkna.\n\n${\\Large\\frac{4}{9}}+{\\Large\\frac{1}{3}}=$""","[""[[7/9]]""]", 1  * 3/3  * 3= 3/9+ 4/9= 7/9,368d3930-d61b-11ee-8901-8dad299fb5bf.jpg,1.0
679b45b6b659721fa1ad01b0,"""Markera det största talet i paret.\n\n$4{,}7$ eller $4{,}52$?""","[""$4{,}7$""]","""4,7-""",3f853f80-deec-11ef-a628-5d56ba0f45a8.jpg,0.0
65de24fe18263e47f3848163,"""Beräkna och svara med så liten nämnare som möjligt. Svara i bråkform.\n\n${\\Large\\frac{1}{8}}+{\\Large\\frac{3}{8}}+{\\Large\\frac{2}{8}}=$""","[""[3/4]""]", 1/8+ 3/8+ 2/8= 6 / 2/8 / 2= 3/4,22bcf4c0-d59b-11ee-8901-8dad299fb5bf.jpg,1.0
678e1a04626b39936984c0d3,"""Lös ekvationen.\n\n$5={\\Large\\frac{x}{4}}$""","[""20""]","""x=20""",90105f70-d712-11ef-9c68-6d1fd901680b.jpg,0.0
66c591819ad9ae2eb34a4332,"""Beräkna.\n\n$8 \\cdot 40 = $""","[""320""]","""  8  * 40     n320  """,9e206230-5f8b-11ef-bddf-e5feac673c30.jpg,1.0
678e1a69b9163c253a668370,"""Beräkna vinkel $y$.""","[""105""]","""\\dfrac{}{4}""",ccc17b70-d712-11ef-bd5b-fb17c47e2d4b.jpg,0.0
679b453febb2365ffcc066e6,"""Förenkla uttrycket.\n\n$5y+(3y+1)=$""","[""8y+1""]","""5y+3y+1=8+1""",f934c280-deeb-11ef-8912-bf30d2c2fd41.jpg,1.0
66c5c801b928bd7bc2f6eaae,"""Skriv talet med siffror.\n\nettusen två""","[""1002""]","""\\begin{aligned}1002\\\\\n1002\\end{aligned}""",1a4248e0-5fac-11ef-83c7-c166a6b49f2c.jpg,0.0
679b4fa6ebb2365ffcc52612,"""Markera $0{,}9$ på tallinjen.""","[""Klar""]","""111""",2c698720-def2-11ef-8912-bf30d2c2fd41.jpg,0.0
678e1a6a164cfd5cc496befa,"""En biobiljett för en vuxen kostar 210 kr och en biljett för ett barn kostar 88 kr. Mamma köper en vuxenbiljett till sig själv och en till sin flickvän. Sen köper hon också två barnbiljetter. Hur mycket behöver hon betala?""","[""596""]","""\\begin{aligned}1\\\\\n210\\\\\n210\\\\\n+088\\\\\n5098\\end{aligned}""",cd57c800-d712-11ef-b7bb-89f0cd313d58.jpg,1.0
66c45df42693fd20574f02c7,"""Hanna har $12$ blåbär. Omar har dubbelt så många blåbär.\n\nHur många blåbär har Omar?""","[""24""]","""\\begin{aligned}00000000000\\\\\n000000=0000^{\\circ }0\\\\\n12+12=24\\\\\n.\\end{aligned}""",4d789300-5ed4-11ef-a10c-a36933657f8b.jpg,1.0
66c5a5e3c9824dd9afc9f454,"""Skriv ${\\Large\\frac{2}{5}}$ i decimalform.""","[""0,40""]","""0,40""",c4537940-5f97-11ef-83c7-c166a6b49f2c.jpg,0.0
66c45643b5c9c2d970dba275,"""Skriv med siffror.\n\nFemtiotusen fyrahundratvå""","[""50402""]","""50\\not \\cong 02""",b8538fe0-5ecf-11ef-a10c-a36933657f8b.jpg,0.0
679b4aec45d53f49de0310c8,"""Malvas säljer högtalare för $2\\ 000$ kr styck. Under en dag säljs $6$ högtalare. \n\nFör hur mycket har Malva sålt?""","[""12000""]","""12000""",5b7355d0-deef-11ef-a807-47f8f54c4711.jpg,0.0
679b5028bc0fd87e08d41f00,"""${\\Large\\frac{2\\ 015}{5}}=$""","[""403""]","""\\dfrac{2015}{5}=403""",7a1ce2a0-def2-11ef-aa83-c52f06cd8db0.jpg,1.0
65dedfa94680e64e88526710,"""Beräkna. \n\n$35-11=$""","[""24""]","
35   
- quad 11   
 hline 24
 ",66666e30-d60a-11ee-8901-8dad299fb5bf.jpg,1.0
679b4aefa7ef42554dcfd1e1,"""\n\nEn kortlek har 52 kort. Vad är sannolikheten att få Hjärter Ess? Svara i bråkform.""","[""[1/[52]]""]","""\\Theta _{2}""",5d435ae0-deef-11ef-aa83-c52f06cd8db0.jpg,0.0
679b4adf9ac78160b683af98,"""Harriet is making 16 servings of vegetarian lasagna. Her recipe is for 4 servings. How many lasagna sheets does Harriet need?""","[""40""]","""4^{n}""",53e129f0-deef-11ef-ba05-dd83d798fc96.jpg,0.0
679b454fa7ef42554dcd02ab,"""Beräkna.\n\n$483+781=$""","[""1264""]","""\\begin{aligned}\\dfrac{1}{}\\dfrac{1}{483}\\\\\n\\dfrac{+781}{1264}\\end{aligned}""",02d86940-deec-11ef-a628-5d56ba0f45a8.jpg,1.0
66c4c32bc436b1fdbccb692b,"""Consider the expression $5 \\times 5 \\times 5 $.\n\nWhat is the exponent in the exponential form?""","[""3""]","""5^3""",a21ade40-5f10-11ef-9d37-e9afb7efb726.jpg,1.0
