problem,problemimage,tools,solString,answer,gbd,drawing_image_name,user_id,problem_id,_id,correct_answer,stroke_count,created_at,label
"""Vilken enhet passar bäst?\n\nEtt badkar rymmer $200 \\  \\ \\underline{\\hspace{0.5cm}} $.""",images/a889a3c8-c5a6-49c4-91b6-378e9e621ec6.png,"{""total"":10,""free"":6,""circle"":1,""element"":3}","""en\nl""","[""l""]",0.0,69d2c8d0-4048-11f0-8cb9-9fa72f2334cf.jpg,67ac79f61163738672aad881,6582d5b95f61a6e4899a3458,683e9d847fe387cecccb7217,"[""l""]",10,2025-06-03 7:00:21,0.0
"""Annelie sätter upp ett staket med 30 plankor som sätts bredvid varandra. Varje planka är $1{,}8$ dm bred. Mellan varje planka finns ett mellanrum som är 2 cm brett. \n\nHur brett blir hela staketet? Svara i meter.""",images/eacf611c-c5cb-47a7-a455-c9435f460a23.png,"{""total"":113,""element"":14,""line"":1,""free"":98}","""2cm2cm\n1,8dm18cm""","[""5,98""]",0.0,58a7c450-027e-11f0-b952-0dfe09792416.jpg,61ea71c0cd40960028a10a5a,5a97f087109135923057335c,67d6f3340296333f5076f4ba,"[""5,98m""]",113,2025-03-16 15:50:13,0.0
"""Vilket tal är $x$?\n\n$5 \\cdot 6-{\\Large\\frac{x}{5}}=25$""",,"{""total"":9,""element"":2,""highlight"":0,""free"":1,""image"":0,""rectangle"":5,""line"":1}","""""","[""25""]",0.0,70b186a0-fb51-11ef-8361-c18b5a25082c.jpg,63e23febd33940001e4405c9,633185a9fb60470013783d57,67cae963428406970d08ef11,"[""x=25""]",9,2025-03-07 12:41:08,0.0
"""Rita en triangel som har en trubbig vinkel. Vad gäller för den trubbiga vinkeln? Den är...""",,"{""total"":12,""line"":2,""element"":10}","""större\nän\n90""","[""större än 90°""]",0.0,9a6e5940-2334-11f0-982f-81371fd0689e.jpg,634d2ba9b9bc18001f692b20,631b21284569d5001346c860,680dd4e08fb0c00e8a33d7c2,"[""större än 90°""]",12,2025-04-27 6:55:29,1.0
"""Björn har byggt en trappa, och ska nu måla trappans båda sidoväggar. \n\nVarje steg av trappan har samma dimensioner. Vad är den totala yta som Björn behöver måla?""",images/f57a28dc-12b5-42c6-b2ac-b707cd318e7a.png,"{""total"":60,""image"":1,""free"":29,""element"":29,""line"":1}","""6+6+6+6+96=\n24+96=120\n196+24=120""","[""120dm^[2]""]",0.0,d2cfe8d0-12ef-11f0-96c4-6784e3010d46.jpg,65609ecf247950d83d83f7e5,65573ffce971691acc812dae,67f28989e35e44dd9affb3fa,"[""120dm^[2]""]",60,2025-04-06 14:02:49,1.0
"""Linjediagrammet visar hur Lisa har vuxit under sina första 12 levnadsår.\n\nHur många centimeter växte Lisa med från när hon var 3 år till när hon fyllde 6 år?""",,"{""total"":14,""free"":2,""element"":10,""line"":2}","""100cm120cm""","[""20cm""]",0.0,8ba7c990-2fc4-11f0-8589-0584a7a27efd.jpg,66bdea04e4556c6dea9502e2,65294694256ee9dd59118ca9,6822e855b69adfcacc8762c2,"[""20cm""]",14,2025-05-13 6:36:05,1.0
"""Lös uppgiften och skriv svar.\n\n$1-{\\Large\\frac{1}{5}}=$""",,"{""total"":10,""element"":3,""circle"":1,""line"":5,""free"":1}","""=5\n4""","[""[4/5]""]",0.0,7c51ba50-29ac-11f0-9823-717ac497a6d6.jpg,63ca8221781cfb001ff7e6c8,61cc1ed46ee51e0018312ad8,6818aefd17082771f6a2deec,"[""[4/5]""]",10,2025-05-05 12:28:45,1.0
"""Ove har $9$ karameller. Han äter upp $3$ av dem. Hur många karameller har Ove kvar?""",,"{""total"":7,""trianglesymmetricvertical"":6,""element"":1}","""""","[""6""]",0.0,266bac60-0a1f-11f0-89f3-f9d204bac628.jpg,66c84bc8d06340eaf6cb1f5f,6581aa38567cbacb9488ef75,67e3bf77adbf2b8bf5bac5e0,"[""6""]",7,2025-03-26 8:48:55,0.0
"""Rita figur 5. \n\nHur många prickar har figuren?""",images/cf3a405f-b9e1-4214-b4a3-6ac3e63ef17e.png,"{""total"":13,""element"":3,""coins"":10}","""x\nx\nx""","[""11""]",0.0,a9764e70-fddc-11ef-913d-f5bde3e43dc2.jpg,66e221b2ebe1c844fe154bf3,669e070cc15fa6656edcb7ba,67cf2df53b29ecd3f0b0f7d7,"[""11""]",13,2025-03-10 18:22:45,0.0
"""Vilket ord fattas? \n\nFör att hitta den totala volymen av figuren bör vi $\\underline{\\hspace{1cm}}$ volymerna av $F1$ och $F2$.""",images/56796b3d-fe8e-4a3f-868b-ac5df001097b.png,"{""total"":11,""rectangle"":4,""line"":1,""element"":4,""free"":2}","""f1f2""","[""add""]",0.0,0bfa05d0-9335-11f0-be12-b7432a05c4d7.jpg,68bcdfef5f7008b9677b4ef4,646e198155493500133a5b3d,68c9bd419d95547c9ebdfa26,"[""add""]",11,2025-09-16 19:40:50,0.0
"""Vilka tre bråk har värdet $\\Large\\frac{1}{3}$?""",images/3c4aae25-a97b-4b70-a6fd-df90315b1114.png,"{""total"":64,""element"":4,""free"":47,""line"":13}","""4323""","[""$\\Large\\frac{2}{6}$"",""$\\Large\\frac{4}{12}$"",""$\\Large\\frac{3}{9}$""]",0.0,7dbb5c40-fb24-11ef-b249-132ae7c0434f.jpg,61dc1100d35ad0001e50f602,668b8e5d9c76df837edb23c6,67ca9dfa5f23c2c5702c53d5,"[""$\\Large\\frac{4}{12}$"",""$\\Large\\frac{3}{9}$"",""$\\Large\\frac{2}{6}$""]",64,2025-03-07 7:19:22,0.0
"""Hur många procent är ${\\Large\\frac{44}{200}}$?""",,"{""total"":43,""element"":17,""free"":24,""line"":2}","""4422002\n22100\n0,22\n22""","[""22%""]",0.0,cf929f90-fc2f-11ef-95ba-479546b63de3.jpg,66c4924ecdae4903b8f67d1b,63466d948a8cbe00145b8c07,67cc5e77fbfe3de886fa90b7,"[""22%""]",43,2025-03-08 15:12:55,1.0
"""Beräkna $92{,}03-6{,}21=\\space?$. Använd dig av uppställning. Visa hur du räknar!""",,"{""total"":14,""element"":13,""line"":1}","""92,036,21=85,82""","[""85,82""]",0.0,180095b0-954c-11f0-bc0f-05ade37ac82c.jpg,651e79a3cde69679b402899e,6125f1395945710019470fec,68cd3eea7f680c01fe3f0e36,"[""85,82""]",14,2025-09-19 11:30:50,1.0
"""En äggkartong innehåller 6 ägg.\n\nHur många ägg finns det i 8 äggkartonger?""",images/7080a6eb-5772-4d0c-87d2-7ef6549ae2bd.png,"{""total"":21,""element"":18,""tiles"":3}","""111111\n111111\n111111""","[""48""]",0.0,689349b0-f4f6-11ef-9153-535648b1528e.jpg,67453887077d6fdfee4f353e,654a0f69ebb97cb2403eff19,67c03fae16ebe99537c40197,"[""48""]",21,2025-02-27 10:34:23,0.0
"""Beräkna.\n\n$17 \\cdot 100 = $""",,"{""total"":80,""free"":24,""line"":32,""element"":22,""highlight"":2}","""88\n8\n8789078900789\n777777""","[""1700""]",0.0,58b58b80-138b-11f0-b84f-23168f1c56ff.jpg,679c87ec9e69a804e57ba55c,654a0bf8c57e7d5ad276b5ef,67f38e7662b0868ad93cf469,"[""1700""]",80,2025-04-07 8:36:06,0.0
"""Lukas hade $200$ kr. Han köpte en tröja för $50$ % av pengarna. Hur mycket pengar har han sedan kvar?""",,"{""total"":27,""image"":1,""free"":4,""element"":20,""line"":2}","""50=100\n100=200\nprocent""","[""100 kr""]",0.0,a1b5f140-9206-11f0-853f-1f43edd59093.jpg,64d5af1a1aaa5aade66a289f,63ecd32826e4d00013a8f9f1,68c7c1e35910a495b4373efa,"[""100 kr""]",27,2025-09-15 7:36:03,1.0
"""En rektangel har omkretsen $36$ cm. Rektangeln är dubbelt så lång som bred.\n\nHur bred är den?""",,"{""total"":9,""free"":0,""rectangle"":1,""element"":8}","""12\n6\n6\n3612""","[""6cm""]",0.0,fffcafa0-1498-11f0-8166-5fd8a4033f5c.jpg,66ec2f2e2e986a53161a7c53,6320955286ec750013eca087,67f552dd31ec5adf947d6cc0,"[""6cm""]",9,2025-04-08 16:46:21,1.0
"""$4$ dm =  $ \\underline{\\hspace{1cm}}$ cm""",,"{""total"":162,""coins"":5,""tiles"":132,""highlight"":5,""free"":1,""element"":19}","""ghyjkkkkkkkkkkkkkk\nk""","[""40""]",0.0,caee33f0-0eea-11f0-9d34-4d2c83f26092.jpg,66cc54de03f44fced5a2ee2d,62ff965378c38100137d8cda,67ebcb1cbbabfe7a10b9e89b,"[""40cm""]",162,2025-04-01 11:16:44,0.0
"""Priset på jackan sänks med $30$ %. Hur många kronor sänks priset med?""",images/1b8b30d1-77a5-4740-8283-89381e985747.png,"{""total"":56,""element"":30,""rectangle"":1,""free"":16,""line"":9}","""1500/10=150(10%)\n150x3=450(30%)""","[""450""]",0.0,60843ce0-242e-11f0-982f-81371fd0689e.jpg,641c28ae8845eb001fd366f0,63394c58b831fb001339aa35,680f77ed519257a4691665b7,"[""450kr""]",56,2025-04-28 12:43:26,1.0
"""En kvadrat har omkretsen $28$ cm. Beräkna arean.""",,"{""total"":33,""rectangle"":1,""element"":19,""free"":13}","""28/2=14\n14/2=7\n7*7=49""","[""49cm^[2]""]",0.0,d0f1f540-1609-11f0-8166-5fd8a4033f5c.jpg,660e58c7eccb1a00555275ef,6342f123279d0300137bd1d6,67f7bda2d289452960e83f98,"[""49cm^[2]""]",33,2025-04-10 12:46:27,1.0
"""Bestäm vinkeln $x$.""",images/43129c2a-bcef-4dbf-82f3-bab954f9f9f8.png,"{""total"":51,""rectangle"":1,""free"":45,""element"":5}","""?????""","[""38,5""]",0.0,26d482c0-04ad-11f0-aa1f-9b56119e2144.jpg,66e40753d852fcc1f196ab3e,5f97dfee3c4ab33fdf14bb7e,67da9cb96a841307fbca3d67,"[""38,5°""]",51,2025-03-19 10:30:18,0.0
"""Hur stor andel av figuren är färgad?""",images/56b0fa65-ed80-4744-9845-9655060cdaf1.png,"{""total"":15,""free"":6,""image"":1,""element"":4,""line"":4}","""1111""","[""[1/4]""]",0.0,2c0d4700-880f-11f0-a7f1-8b29c725296c.jpg,62efa5127682d9001f2104d6,62601acfd6881b00123e9a7a,68b7093fae4091b897115655,"[""[1/4]""]",15,2025-09-02 15:11:59,0.0
"""Skriv ett uttryck för antalet blåa cirklar som krävs för $n$ rosa cirklar.""",images/9c20a1bb-f5d4-439a-8f69-b4f0403d68f1.png,"{""total"":27,""free"":20,""circle"":3,""element"":4}","""4n+2""","[""4n+2""]",0.0,aa9b6d30-28c0-11f0-a602-690639169a53.jpg,67876c18de03d1a2be28b247,65607d6ffe1f692db81932dc,681723595224e7109c7cb681,"[""4n+2""]",27,2025-05-04 8:20:41,0.0
"""Hur stor area har figuren? Svara i kvadratcentimeter.""",,"{""total"":18,""line"":9,""free"":5,""element"":4}","""bukb""","[""7""]",0.0,42441ff0-1477-11f0-93e1-e5e56263bccd.jpg,62f03a152a6b43001f178c83,65bb9dea3d1acfc741e34679,67f51a41c9b527987a3e894e,"[""7cm^[2]""]",18,2025-04-08 12:44:50,0.0
"""Använd huvudräkning och skriv bara svaret.\n\n${\\Large \\frac{350}{50}} = $""",,"{""total"":6,""line"":1,""element"":5}","""35050""","[""7""]",0.0,886ab2d0-1f64-11f0-a210-6f1bb0ea4f97.jpg,64dc4849104104e0c288d7bd,64d329bcf808a6ad31282861,68076f4d42a1e99a89602c33,"[""7""]",6,2025-04-22 10:28:30,0.0
"""Under en vecka föll det så här mycket regn i Säffle: \n\nVilken är medianen?""",images/81f76b38-808f-42de-bffb-8a5a0d63995f.png,"{""total"":11,""line"":2,""circle"":1,""element"":8}","""0,0,0,5,6,7,10""","[""5mm""]",0.0,2fe0afc0-29e1-11f0-ba6a-c5656ada39b0.jpg,65ca11b0dfaa5013c1ded08a,63394ee9aa98dc0013caae86,6819076717082771f6c162a4,"[""5mm""]",11,2025-05-05 18:46:00,1.0
"""På en bild i skala $1:2$ är en gaffel $10$ cm. Hur lång är gaffeln i verkligheten?""",,"{""total"":41,""image"":6,""free"":23,""tiles"":1,""coins"":2,""element"":5,""highlight"":2,""trianglesymmetrichorizontal"":1,""line"":1}","""30-5""","[""20 cm""]",0.0,b955cb00-8fb7-11f0-93c3-6d27d23941f6.jpg,689fb535967c91b052d60892,6421524a58f3340013002d36,68c3e282523c88da79a5e539,"[""20 cm""]",41,2025-09-12 9:06:10,0.0
"""${\\Large \\frac{770}{7}}=$""",,"{""total"":12,""element"":6,""fraction"":3,""free"":3}","""770\n110""","[""110""]",0.0,beb59040-8895-11f0-a7f1-8b29c725296c.jpg,67f4c7c39bc6729e0bc49447,62ff5ac478c38100137cba9c,68b7eb065848314abe16cad2,"[""110""]",12,2025-09-03 7:15:18,1.0
"""Beräkna.\n\n$4\\ 208+410+135=$""",,"{""total"":19,""element"":16,""numberframe"":3}","""+\n14208410135=4753""","[""4753""]",0.0,0e8c9240-15db-11f0-8166-5fd8a4033f5c.jpg,6791f1dab399201e0a307be8,654a0d5a1854c967d5d3fe00,67f76f2fbe50ca352f8b9f8e,"[""4753""]",19,2025-04-10 7:11:44,0.0
"""Vilket kvartal ingår månad 10, 11 och 12 i?""",images/0225edf6-4b7a-4e92-aca8-c8cc2ebca53b.png,"{""total"":18,""circle"":1,""free"":0,""line"":5,""element"":12}","""jf=m\non=D\nja=s\nam=j""","[""Fjärde kvartalet""]",0.0,5b354b50-20ee-11f0-9bf8-ede6d540e247.jpg,66b2dc05bc116c259ee43ab2,6682a6b980d68c4e7b8acaf3,680a0407fd25239ba5dcc2a8,"[""Fjärde kvartalet""]",18,2025-04-24 9:27:36,0.0
"""Lök kostar 5 kr/kg och apelsiner kostar 9 kr/kg. Anna köper 3 kg apelsiner och 1 kg lök. \n\nHur mycket får hon betala?""",images/c5543d1d-081c-46f1-93bb-aa1737659302.png,"{""total"":22,""free"":19,""triangleright"":1,""trianglesymmetricvertical"":1,""element"":1}","""\\dfrac{t^{2}\\overline{59}_{a}^{79}}{352}\\udots ""","[""32""]",0.0,8f30b2b0-0ba8-11f0-83ac-0d3ae938d05c.jpg,64ec59a175b89a8daa5d1113,654a0fad1854c967d5d40f95,67e6537fd6d4189e1edcc4cb,"[""32kr""]",22,2025-03-28 7:45:04,0.0
"""Arvid har en hamster. Hamstern har ett hjul som den springer i. Diametern på hjulet är 25 cm.\n\nEn dag springer hamstern 30 varv. Hur långt har den då sprungit? Räkna med att $\\pi \\approx3$.""",images/42042647-f29f-44b9-a9d6-01d182ed8f54.png,"{""total"":28,""element"":23,""rectangle"":5}","""30×390190×25450+180=2250""","[""2250""]",0.0,115ad490-203b-11f0-b869-d10370f94813.jpg,664eeb9fcc40c5d44ecf7788,669115f21c10568b51f03e58,6808d73bec33bb47d4b2f5f6,"[""2250cm""]",28,2025-04-23 12:04:12,1.0
"""Beräkna.\n\n$86-40=$""",,"{""total"":69,""highlight"":1,""free"":18,""trianglesymmetrichorizontal"":1,""circle"":1,""element"":48}","""_^2⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒⇒≈≈≈≈≈≈""","[""46""]",0.0,59ba25a0-3158-11f0-8b34-bb0a62b358cb.jpg,64d4cbb2f047bffe718839e3,657983f50120690a759d653a,68258dce766fbd858a0f4b68,"[""46""]",69,2025-05-15 6:46:38,0.0
"""Visa dina beräkningar.\n\n$25,3 \\cdot 8 =$""",,"{""total"":17,""element"":13,""free"":3,""line"":1}","""25,3×__8=202,4""","[""202,4""]",0.0,2ade3bc0-9d2a-11f0-98f5-63236175eec6.jpg,6500295c5ba6cfbcf691d8a7,61cc2a946ee51e0018312ae1,68da71f8983d3fdccc443442,"[""202,4""]",17,2025-09-29 11:48:08,1.0
"""Antalet stockar i högarna följer ett mönster. Hur många stockar är det i hög 4?""",,"{""total"":35,""element"":1,""circle"":0,""numberframepoint"":11,""free"":23}","""\\begin{aligned}1\\\\\n11111\\\\\n,rva\\\\\nv^{\\mu }v1112x+\\end{aligned}""","[""10""]",0.0,779bd960-88a1-11f0-8c10-d5f6fb644f6d.jpg,66c439b1039c993b1331fad5,657984403192af6ab6cd8cf2,68b7feb0f05627d36b7fc74c,"[""10""]",35,2025-09-03 8:39:13,1.0
"""Färglägg 3 av delarna. Hur stor andel är färglagd?""",,"{""total"":8,""highlight"":1,""free"":0,""element"":4,""line"":3}","""35\n0,6""","[""0,6""]",0.0,b946b740-322a-11f0-b519-092eabbdc2be.jpg,6710b4e3ff1517cd11ddccc5,657991f672c9f10dca547c02,6826eec02623002689e490b2,"[""[3/5]""]",8,2025-05-16 7:52:33,1.0
"""Skriv talet i decimalform.\n\n${\\Large\\frac{45}{100}}=$""",,"{""total"":18,""element"":7,""circle"":0,""equation"":2,""line"":9,""free"":0}","""45,00,45""","[""0,45""]",0.0,43ee6190-413a-11f0-a676-d3648a8c7ae3.jpg,662216e0caecc506c8ea2196,657984183192af6ab6cd8be4,68403347fdc7ee63df9d7cce,"[""0,45""]",18,2025-06-04 11:51:36,1.0
"""Skriv det binära talet $10001$ som ett naturligt tal.""",,"{""total"":23,""element"":7,""placevaluechart"":1,""free"":15}","""16+1=17""","[""17""]",0.0,88feb890-9a3e-11f0-87b3-570272ca7a69.jpg,689c4add3a6765d5b1592c14,632d9eb6c1001a0013ef6e3a,68d58ba67d0bd456d302b5a6,"[""17""]",23,2025-09-25 18:36:23,1.0
"""Nicole köper tre tröjor för sammanlagt 447 kr. \n\nVilket är priset per styck om alla tre kostade lika mycket?""",,"{""total"":41,""element"":10,""line"":14,""free"":17}","""12447=149=3""","[""149""]",0.0,c2733650-9700-11f0-87b3-570272ca7a69.jpg,65b3cf66b0cf13e9389970ec,68be8cd3882827ccca124756,68d01b847497a1d830e3ec33,"[""149kr""]",41,2025-09-21 15:36:37,1.0
"""Arvid har tagit fram 20 saker. \n\n- En fjärdedel är spadar.\n- En fjädredel är krattor.\n- Resten är hinkar.\n\nFyll i tabellen. Hur många spadar har han tagit fram?""",,"{""total"":23,""free"":17,""circle"":3,""element"":3}","""\\begin{aligned}\\dfrac{.1}{-1}\\cdot \\\\\n\\cdot \\end{aligned}""","[""5""]",0.0,2162b460-106a-11f0-a839-1d23e3ed59bf.jpg,637c90c33abf7b002080e394,67d2b441e857a379b42554f9,67ee4e3e11e54cfb3c00ef63,"[""5""]",23,2025-04-03 9:00:47,0.0
"""Beräkna.\n\n\n${\\Large\\frac{3}{5}} - {\\Large\\frac{1}{3}}=$""",,"{""total"":56,""line"":21,""element"":31,""free"":4}","""35\n13\n5x15x3\n515\n3x33x5\n915\n915\n515\n415""","[""[4/[15]]""]",0.0,dd992270-1521-11f0-a2bb-c1ff2b7c87e3.jpg,6508079f4d0c40d8878d8df0,65607e57acdcfdee99eca722,67f6387c1cd0ec285b2e7f2e,"[""[4/[15]]""]",56,2025-04-09 9:06:05,1.0
"""Sidorna på en rektangel är $4$ cm och $2{,}5$ cm. Hur lång är omkretsen?""",images/983dbd01-5697-4104-bfcb-ac9b4d4a7a3c.png,"{""total"":34,""line"":4,""element"":27,""free"":3}","""4\n4\n2,5\n2,5\nO=4+4=8\n12,5+2,5=5,0\n5+8=13""","[""13cm""]",0.0,80920300-0313-11f0-ae37-776ce154b44c.jpg,64dc4850449a599180d44c7c,632c399a6aeff60013f0b24a,67d7ed72eca040cb02f43bad,"[""13cm""]",34,2025-03-17 9:37:55,1.0
"""En vattendroppe består av ett halvklot och en kon. Klotets radie är 3 mm och hela höjden 8 mm. \n\nBeräkna vattendroppens volym.  Använd $\\pi\\approx 3{,}14$ och svara i kubikmillimeter avrundat till två decimaler.""",images/7553a212-c786-489d-9c26-1316210a9a6e.png,"{""total"":10,""element"":1,""free"":5,""rectangle"":3,""image"":1}","""\\begin{aligned}2\\\\\n.\\end{aligned}""","[""103,62mm^[3]""]",0.0,1e3130f0-1925-11f0-943e-4f5291464409.jpg,632aed13c50098001ffba702,657b1113bf49f3ac40b7dece,67fcf3ee7b90c0e5dc60269f,"[""103,62mm^[3]""]",10,2025-04-14 11:39:26,0.0
"""Skriv talet i bråkform.\n\ntvå femtedelar""",,"{""total"":4,""element"":3,""rectangle"":1}","""3\n25""","[""[2/5]""]",0.0,622a09e0-84b3-11f0-8660-fd5771297c3e.jpg,6320889dadcefc001f827239,63204b3d3763f20013965659,68b166c3d4aaba8e579716c2,"[""[2/5]""]",4,2025-08-29 8:37:23,0.0
"""Lös ekvationerna med balansmetoden.\n\n$6={\\Large\\frac{x}{8}}-14$""",,"{""total"":40,""element"":37,""line"":3}","""6=x-14\n8\n6+14=x-14+14\n820=x8=x.88=160=X\n20.8""","[""x=160""]",0.0,7f8f9d70-16b7-11f0-9a98-fde7a6c54e5e.jpg,6278d9b840e24a001f1160d1,639190680a51bc0013a218de,67f8e106d977019f62f71013,"[""x=160""]",40,2025-04-11 9:29:43,1.0
"""På temadagen är eleverna delade i 30 olika grupper: \n\n16 grupper med 13 elever i varje grupp. \n14 grupper med 12 elever i varje grupp.\n\nHur många elever är med på temadagen? *Visa hur du löser uppgiften.*""",,"{""total"":31,""element"":29,""line"":2}","""16×13=208\n14×12=168\n1208+168=376""","[""376""]",0.0,b94b7280-15ec-11f0-a50f-2d792ae74c0a.jpg,675aa9d503176cf905a32a14,61d4184e6ea22b0018d58cea,67f78cd3747a720a6e678ef9,"[""376""]",31,2025-04-10 9:18:11,1.0
"""Nova och Joar lägger rattar och däck i mönster. Vilket alternativ ska du välja för att kunna upprepa deras mönster?""",,"{""total"":18,""element"":15,""free"":2,""rectangle"":1}","""hhhhhbhhhhhhhhh""","[""C""]",0.0,7b211ce0-0dfd-11f0-8eed-d586796e9f5a.jpg,646ddfa9cc9ed7001f3676c4,61cc15d86ee51e0018312ad0,67ea3cf7c405e900f9a94355,"[""C""]",18,2025-03-31 6:57:59,0.0
"""Vilket bråk är störst, $\\Large \\frac{2}{3}$ eller $\\Large \\frac{3}{4}$?""",,"{""total"":11,""element"":6,""circledfraction"":5}","""2=33==4""","[""[3/4]""]",0.0,d971fc10-9ddb-11f0-a430-5564e62e6734.jpg,66ba2b0cbb3c6dedbf5d673f,6581ababa5585b513775114b,68db9c14102a8c3ebd23b53c,"[""[3/4]""]",11,2025-09-30 9:00:04,1.0
"""Vilket tal ska stå istället för frågetecknet?\n\n$3{,}5$ mil = ? km""",,"{""total"":34,""element"":25,""text"":0,""line"":9}","""m\ndm\ncm\nmm\nmil3,5\nkm35\nsvar:35km""","[""35""]",0.0,ddee4dc0-fbfb-11ef-95ba-479546b63de3.jpg,678f8cc5536a8edcbb3c99db,63316ebce59a080013404550,67cc07516f29db96f902afc3,"[""35""]",34,2025-03-08 9:01:05,1.0
"""Vilket tal är störst?\n\n$\\Large\\frac{1}{3}$ eller $\\Large\\frac{1}{4}$""",,"{""total"":6,""element"":4,""circledfraction"":2}","""djej""","[""$\\Large\\frac{1}{3}$""]",0.0,5f106380-29be-11f0-a602-690639169a53.jpg,650d3656d39a57e02520da4c,632b6e01c8754200134b96e7,6818ccfe5224e7109cb7ea35,"[""$\\Large\\frac{1}{3}$""]",6,2025-05-05 14:36:47,0.0
"""$0{,}9\\cdot 40=$""",,"{""total"":8,""image"":1,""triangleright"":1,""element"":6}","""9X4=36""","[""36""]",0.0,97b9d510-19c7-11f0-943e-4f5291464409.jpg,67511fa5f680152abfeaeb2b,63382385b831fb0013389769,67fe04844b57157e8382f631,"[""36""]",8,2025-04-15 7:02:28,1.0
"""Hur många procent av figuren är blå?""",images/6246a254-21dd-4f7e-8119-31f158841b61.png,"{""total"":295,""element"":259,""free"":10,""coins"":26}","""LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\nLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\nLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL=LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL""","[""65%""]",0.0,f65482b0-fa86-11ef-976a-09c939c23fdd.jpg,654c88671e094717f94583f8,6390b1860f350a00139611ae,67c995afb048d2b8f7b400b5,"[""65%""]",295,2025-03-06 12:31:44,0.0
"""Skriv talet i decimalform.\n\n2 tiotal 7 hundradelar.""",,"{""total"":36,""element"":30,""free"":5,""circle"":1}","""xxxxxxvx\ngggggjggg\nmmmmnmmmm\n20,07""","[""20,07""]",0.0,7fa73aa0-9e9f-11f0-8b9e-b5dab0c3d404.jpg,66ba2d1a2b1c87684210cf5d,66850893435b9d55441acdc7,68dce450bf4454247e985875,"[""20,07""]",36,2025-10-01 8:20:33,0.0
"""Hur stor andel av din skolväg har du kvar när du har gått:\n\n${\\Large \\frac{3}{7}}$""",,"{""total"":42,""element"":2,""circle"":5,""free"":34,""rectangle"":1}","""H_{i}\\nparallel \\left\\| \\right\\| ""","[""[4/7]""]",0.0,2cbf2d40-8d72-11f0-93c3-6d27d23941f6.jpg,68be8a16fe9674c77bbcff86,632086689f711900141ee127,68c012d412916635dcdc6529,"[""[4/7]""]",42,2025-09-09 11:43:17,0.0
"""Beräkna med uppställning.\n\n$3\\ 402-576=$""",,"{""total"":218,""highlight"":180,""free"":32,""trianglesymmetricvertical"":2,""circle"":1,""element"":3}","""\\begin{aligned}\\sqrt{\\cdot | }\\udots \\\\\n.\\end{aligned}""","[""2826""]",0.0,6ffbf970-fb29-11ef-9f53-ade05bf24a6a.jpg,64d5ad36574d0490a882f59c,6317802747e61c0013a5ad58,67caa64696be35ba113c56ba,"[""2826""]",218,2025-03-07 7:54:47,0.0
"""Hur många grader är vinkeln?""",images/b5b6dec1-3cae-4866-9473-e87bcbc4651c.png,"{""total"":6,""protractor"":1,""element"":5}","""90\n90\n7""","[""90°""]",0.0,8dc1b820-1134-11f0-bf03-57a711fbb454.jpg,67acbd341982981fbfcce1bb,6672c27a610848f427dd7c0c,67efa1daa36c086e24c747f7,"[""90°""]",6,2025-04-04 9:09:47,0.0
"""Bilden av bollen är förstorad i skalan $2:1$.  Hur lång diameter har bollen i verkligheten?""",images/52f1d928-578a-49b3-a98b-975d7ffda0c0.png,"{""total"":8,""element"":4,""line"":1,""free"":3}","""40\n20""","[""20cm""]",0.0,deb53a90-1391-11f0-a2be-832422780738.jpg,67613901fbe3b647191d535e,656079972a4722912f25e3db,67f399674a48faa5f0fd1c7c,"[""20cm""]",8,2025-04-07 9:22:48,1.0
"""Skriv talet i decimalform.\n\n${\\Large\\frac{45}{100}}=$""",,"{""total"":25,""element"":9,""circle"":1,""rectangle"":1,""free"":14}","""45\n100\n=0,45""","[""0,45""]",0.0,0ad27310-3a0f-11f0-a113-eb1313027f08.jpg,66b7388d9f4aa17382b7566e,657984183192af6ab6cd8be4,68342c49e10e12e731e20f1c,"[""0,45""]",25,2025-05-26 8:54:33,1.0
"""På en bondgård packade man 450 ägg i kartonger. Varje kartong rymde 6 ägg. 14 av äggen gick sönder under arbetet. Hur många äggkartonger kunde man fylla?""",,"{""total"":22,""element"":20,""free"":1,""line"":1}","""450-14=436\n41436=072=6""","[""72""]",0.0,7f678b00-99e8-11f0-a9b7-d533e83f4ae2.jpg,650aa512df3e707207513c13,68be8cd3882827ccca12474a,68d4fb4e930d3f5e7e13a291,"[""72""]",22,2025-09-25 8:20:30,1.0
